"data_category","action","action_name","column_name","event_name","seat_location","old_value","new_value","upd_user","upd_datetime"
"Reclass","U","Update","Hold Class","E6BB0615","203/8/14-21","DIST-OPEN","HOLD","BRA502","2026-04-13 09:52:25.538"
"Reclass","U","Update","Hold Class","E6BB0615","310/5/2-4","HOLD","COMP","BRA505","2025-11-20 05:29:26.453"
"Reclass","U","Update","Hold Class","E6BB0615","316/9/13-14","HOLD","DIST-OPEN","BRA505","2026-02-19 22:21:24.816"
"Reclass","U","Update","Hold Class","E6BB0615","303/3/13-17","DIST-OPEN","HOLD","BRA507","2025-11-28 08:32:57.903"
"Reclass","U","Update","Hold Class","E6BB0615","111/6/9-9","GROUP","DIST-OPEN","BRA510","2025-12-07 15:20:33.091"
"Reclass","U","Update","Hold Class","E6BB0615","107/5/12-18","HOLD","DIST-OPEN","BRA501","2026-01-19 12:19:15.992"
"Reclass","U","Update","Hold Class","E6BB0615","303/3/18-23","DIST-OPEN","HOLD","BRA500","2026-02-25 10:38:49.299"
"Reclass","U","Update","Hold Class","E6BB0615","210/4/17-17","HOLD","COMP","BRA509","2026-06-11 13:09:13.166"
"Reclass","U","Update","Hold Class","E6BB0615","112/4/13-13","GROUP","DIST-OPEN","BRA501","2026-01-03 08:47:15.931"
"Reclass","U","Update","Hold Class","E6BB0615","105/9/3-4","HOLD","DIST-OPEN","BRA504","2026-02-24 08:17:55.214"
"Reclass","U","Update","Hold Class","E6BB0615","312/10/18-25","SEASON","DIST-OPEN","BRA504","2026-01-26 22:34:40.249"
"Reclass","U","Update","Hold Class","E6BB0615","111/7/1-5","HOLD","DIST-OPEN","BRA506","2026-02-21 02:19:52.444"
"Reclass","U","Update","Hold Class","E6BB0615","212/1/6-13","HOLD","COMP","BRA504","2026-03-27 21:16:26.080"
"Reclass","U","Update","Hold Class","E6BB0615","307/10/17-19","DIST-OPEN","HOLD","BRA503","2026-02-27 12:58:06.040"
"Reclass","U","Update","Hold Class","E6BB0615","204/5/13-18","DIST-OPEN","HOLD","BRA506","2026-02-19 12:09:54.513"
"Reclass","U","Update","Hold Class","E6BB0615","220/3/16-20","DIST-OPEN","HOLD","BRA506","2025-11-22 16:27:27.354"
"Reclass","U","Update","Hold Class","E6BB0615","111/10/3-4","SEASON","DIST-OPEN","BRA505","2026-05-11 09:38:21.555"
"Reclass","U","Update","Hold Class","E6BB0615","409/5/15-19","HOLD","COMP","BRA507","2026-01-20 05:35:40.934"
"Reclass","U","Update","Hold Class","E6BB0615","318/10/12-20","HOLD","COMP","BRA508","2025-11-21 09:54:22.159"
"Reclass","U","Update","Hold Class","E6BB0615","111/6/13-15","GROUP","DIST-OPEN","BRA506","2026-04-08 23:20:39.223"
"Reclass","U","Update","Hold Class","E6BB0615","316/10/17-20","GROUP","DIST-OPEN","BRA501","2026-01-29 00:05:50.940"
"Reclass","U","Update","Hold Class","E6BB0615","306/7/10-16","HOLD","DIST-OPEN","BRA503","2025-12-05 19:56:33.397"
"Reclass","U","Update","Hold Class","E6BB0615","113/8/17-17","HOLD","COMP","BRA505","2026-04-02 10:38:03.123"
"Reclass","U","Update","Hold Class","E6BB0619","319/7/9-10","HOLD","COMP","BRA500","2025-12-12 06:14:28.474"
"Reclass","U","Update","Hold Class","E6BB0619","320/3/19-19","HOLD","DIST-OPEN","BRA502","2025-11-21 19:15:49.655"
"Reclass","U","Update","Hold Class","E6BB0619","119/2/9-10","HOLD","COMP","BRA507","2026-03-04 12:30:37.816"
"Reclass","U","Update","Hold Class","E6BB0619","208/1/18-26","HOLD","DIST-OPEN","BRA502","2025-11-19 18:55:30.313"
"Reclass","U","Update","Hold Class","E6BB0619","313/3/1-7","SEASON","DIST-OPEN","BRA507","2026-06-18 03:57:37.589"
"Reclass","U","Update","Hold Class","E6BB0619","320/5/13-17","HOLD","DIST-OPEN","BRA508","2026-04-10 20:24:33.401"
"Reclass","U","Update","Hold Class","E6BB0619","208/3/14-17","HOLD","DIST-OPEN","BRA502","2026-01-27 16:27:07.569"
"Reclass","U","Update","Hold Class","E6BB0619","202/8/4-8","GROUP","DIST-OPEN","BRA500","2025-12-17 09:49:58.179"
"Reclass","U","Update","Hold Class","E6BB0619","108/1/4-4","SEASON","DIST-OPEN","BRA506","2026-05-04 23:59:03.340"
"Reclass","U","Update","Hold Class","E6BB0619","208/2/6-10","DIST-OPEN","HOLD","BRA507","2025-11-11 22:56:21.849"
"Reclass","U","Update","Hold Class","E6BB0619","212/7/19-27","SEASON","DIST-OPEN","BRA501","2026-03-22 05:34:07.360"
"Reclass","U","Update","Hold Class","E6BB0619","311/1/5-9","SEASON","DIST-OPEN","BRA505","2026-02-18 22:48:32.505"
"Reclass","U","Update","Hold Class","E6BB0619","302/3/9-17","HOLD","COMP","BRA504","2025-12-24 23:06:34.278"
"Reclass","U","Update","Hold Class","E6BB0619","217/5/20-22","HOLD","COMP","BRA508","2026-02-26 11:53:40.868"
"Reclass","U","Update","Hold Class","E6BB0619","209/10/5-10","SEASON","DIST-OPEN","BRA505","2026-03-13 17:52:16.498"
"Reclass","U","Update","Hold Class","E6BB0619","215/9/1-4","GROUP","DIST-OPEN","BRA500","2026-04-06 22:57:49.632"
"Reclass","U","Update","Hold Class","E6BB0619","306/5/20-23","GROUP","DIST-OPEN","BRA506","2026-05-31 10:05:00.586"
"Reclass","U","Update","Hold Class","E6BB0619","210/5/10-13","DIST-OPEN","HOLD","BRA503","2025-11-17 02:02:31.592"
"Reclass","U","Update","Hold Class","E6BB0619","314/10/18-18","GROUP","DIST-OPEN","BRA510","2026-03-27 14:41:35.019"
"Reclass","U","Update","Hold Class","E6BB0620","406/6/18-23","DIST-OPEN","HOLD","BRA509","2025-12-09 22:54:33.022"
"Reclass","U","Update","Hold Class","E6BB0620","405/9/12-19","HOLD","DIST-OPEN","BRA507","2026-05-29 16:37:00.819"
"Reclass","U","Update","Hold Class","E6BB0620","310/3/14-19","GROUP","DIST-OPEN","BRA505","2026-01-03 20:53:14.120"
"Reclass","U","Update","Hold Class","E6BB0620","401/1/2-2","HOLD","DIST-OPEN","BRA510","2026-06-06 15:28:41.079"
"Reclass","U","Update","Hold Class","E6BB0620","120/7/9-14","SEASON","DIST-OPEN","BRA502","2026-01-25 02:33:59.162"
"Reclass","U","Update","Hold Class","E6BB0620","310/6/14-14","DIST-OPEN","HOLD","BRA500","2025-12-20 09:55:27.073"
"Reclass","U","Update","Hold Class","E6BB0620","318/9/14-21","SEASON","DIST-OPEN","BRA506","2026-06-10 03:50:10.507"
"Reclass","U","Update","Hold Class","E6BB0620","307/1/1-4","GROUP","DIST-OPEN","BRA503","2025-12-30 11:56:21.724"
"Reclass","U","Update","Hold Class","E6BB0620","317/1/15-16","HOLD","DIST-OPEN","BRA506","2026-04-25 23:05:28.118"
"Reclass","U","Update","Hold Class","E6BB0620","311/8/19-21","HOLD","COMP","BRA510","2026-05-10 19:29:56.900"
"Reclass","U","Update","Hold Class","E6BB0620","203/1/5-6","HOLD","COMP","BRA506","2026-01-18 09:34:24.160"
"Reclass","U","Update","Hold Class","E6BB0620","120/9/5-8","HOLD","DIST-OPEN","BRA501","2026-02-23 18:32:10.750"
"Reclass","U","Update","Hold Class","E6BB0620","208/8/19-20","HOLD","DIST-OPEN","BRA509","2026-03-12 06:39:28.680"
"Reclass","U","Update","Hold Class","E6BB0621","102/2/5-7","SEASON","DIST-OPEN","BRA508","2026-02-01 00:50:52.685"
"Reclass","U","Update","Hold Class","E6BB0621","216/5/18-26","DIST-OPEN","HOLD","BRA507","2025-11-29 14:12:40.687"
"Reclass","U","Update","Hold Class","E6BB0621","208/8/19-24","HOLD","DIST-OPEN","BRA508","2026-05-20 12:33:05.652"
"Reclass","U","Update","Hold Class","E6BB0621","101/2/12-13","DIST-OPEN","HOLD","BRA510","2026-06-20 20:43:54.221"
"Reclass","U","Update","Hold Class","E6BB0621","113/2/9-12","SEASON","DIST-OPEN","BRA510","2026-01-25 17:32:01.806"
"Reclass","U","Update","Hold Class","E6BB0621","316/2/2-2","GROUP","DIST-OPEN","BRA508","2026-06-07 16:52:44.234"
"Reclass","U","Update","Hold Class","E6BB0621","208/4/20-20","GROUP","DIST-OPEN","BRA502","2026-02-06 12:33:48.876"
"Reclass","U","Update","Hold Class","E6BB0621","102/4/8-11","DIST-OPEN","HOLD","BRA501","2026-04-08 04:42:20.227"
"Reclass","U","Update","Hold Class","E6BB0621","209/1/15-21","HOLD","DIST-OPEN","BRA506","2026-04-05 09:10:53.528"
"Reclass","U","Update","Hold Class","E6BB0621","116/8/18-21","GROUP","DIST-OPEN","BRA509","2026-04-14 01:55:22.576"
"Reclass","U","Update","Hold Class","E6BB0621","117/10/10-13","GROUP","DIST-OPEN","BRA500","2025-11-28 19:35:02.634"
"Reclass","U","Update","Hold Class","E6BB0621","219/5/5-13","HOLD","COMP","BRA509","2026-01-15 18:05:28.043"
"Reclass","U","Update","Hold Class","E6BB0621","313/10/14-15","SEASON","DIST-OPEN","BRA508","2026-03-08 08:38:05.691"
"Reclass","U","Update","Hold Class","E6BB0621","110/5/2-8","HOLD","COMP","BRA506","2025-11-26 02:20:20.877"
"Reclass","U","Update","Hold Class","E6BB0621","315/4/13-18","HOLD","COMP","BRA501","2026-04-10 02:59:59.841"
"Reclass","U","Update","Hold Class","E6BB0621","315/3/15-17","GROUP","DIST-OPEN","BRA509","2026-04-01 13:45:29.926"
"Reclass","U","Update","Hold Class","E6BB0621","111/9/9-10","HOLD","DIST-OPEN","BRA505","2026-01-05 03:37:42.803"
"Reclass","U","Update","Hold Class","E6BB0621","111/7/7-10","HOLD","DIST-OPEN","BRA508","2025-12-24 12:04:57.835"
"Reclass","U","Update","Hold Class","E6BB0621","110/6/19-25","HOLD","COMP","BRA510","2026-01-26 09:24:49.516"
"Reclass","U","Update","Hold Class","E6BB0621","204/5/20-28","HOLD","DIST-OPEN","BRA501","2026-01-05 01:36:49.254"
"Reclass","U","Update","Hold Class","E6BB0621","402/10/20-22","DIST-OPEN","HOLD","BRA504","2026-03-05 18:06:59.628"
"Reclass","U","Update","Hold Class","E6BB0621","103/7/9-16","GROUP","DIST-OPEN","BRA500","2026-03-03 14:02:47.637"
"Reclass","U","Update","Hold Class","E6BB0621","213/2/13-16","DIST-OPEN","HOLD","BRA505","2025-12-17 22:46:53.063"
"Reclass","U","Update","Hold Class","E6BB0621","311/4/20-27","HOLD","DIST-OPEN","BRA504","2026-05-08 07:30:06.554"
"Reclass","U","Update","Hold Class","E6BB0621","310/2/15-20","HOLD","DIST-OPEN","BRA505","2025-12-18 17:14:45.578"
"Reclass","U","Update","Hold Class","E6BB0621","202/6/10-14","HOLD","DIST-OPEN","BRA502","2026-04-08 10:39:14.092"
"Reclass","U","Update","Hold Class","E6BB0621","108/3/7-10","SEASON","DIST-OPEN","BRA510","2026-01-21 11:40:51.757"
"Reclass","U","Update","Hold Class","E6BB0621","311/10/5-11","DIST-OPEN","HOLD","BRA506","2026-03-27 07:04:03.505"
"Reclass","U","Update","Hold Class","E6BB0623","102/5/1-5","HOLD","COMP","BRA503","2026-01-09 05:12:46.628"
"Reclass","U","Update","Hold Class","E6BB0623","320/7/4-7","DIST-OPEN","HOLD","BRA505","2025-12-09 12:40:38.960"
"Reclass","U","Update","Hold Class","E6BB0623","113/5/1-5","SEASON","DIST-OPEN","BRA501","2026-04-02 12:55:46.773"
"Reclass","U","Update","Hold Class","E6BB0623","308/1/3-8","GROUP","DIST-OPEN","BRA505","2026-05-23 13:30:02.488"
"Reclass","U","Update","Hold Class","E6BB0623","219/7/12-17","GROUP","DIST-OPEN","BRA501","2026-02-07 20:57:56.455"
"Reclass","U","Update","Hold Class","E6BB0623","405/6/13-15","DIST-OPEN","HOLD","BRA505","2026-06-06 17:45:59.043"
"Reclass","U","Update","Hold Class","E6BB0623","109/4/5-13","HOLD","COMP","BRA504","2025-12-21 14:14:06.982"
"Reclass","U","Update","Hold Class","E6BB0623","310/6/11-16","SEASON","DIST-OPEN","BRA504","2026-05-30 14:15:04.008"
"Reclass","U","Update","Hold Class","E6BB0623","408/6/5-12","GROUP","DIST-OPEN","BRA500","2025-11-29 16:46:20.766"
"Reclass","U","Update","Hold Class","E6BB0623","301/6/6-7","GROUP","DIST-OPEN","BRA507","2026-06-18 13:32:01.652"
"Reclass","U","Update","Hold Class","E6BB0623","215/2/11-14","HOLD","COMP","BRA504","2025-12-30 19:07:02.979"
"Reclass","U","Update","Hold Class","E6BB0623","101/10/19-23","HOLD","COMP","BRA510","2026-03-19 09:27:00.056"
"Reclass","U","Update","Hold Class","E6BB0623","107/6/15-16","SEASON","DIST-OPEN","BRA505","2026-04-23 13:50:16.254"
"Reclass","U","Update","Hold Class","E6BB0623","402/6/5-5","SEASON","DIST-OPEN","BRA503","2026-03-04 13:23:53.090"
"Reclass","U","Update","Hold Class","E6BB0623","205/3/9-15","SEASON","DIST-OPEN","BRA500","2026-05-02 07:59:04.543"
"Reclass","U","Update","Hold Class","E6BB0623","401/5/11-12","HOLD","COMP","BRA505","2026-06-11 08:21:18.479"
"Reclass","U","Update","Hold Class","E6BB0623","217/7/14-21","HOLD","COMP","BRA503","2026-02-21 01:22:41.457"
"Reclass","U","Update","Hold Class","E6BB0623","212/3/2-4","HOLD","DIST-OPEN","BRA504","2026-06-15 14:05:30.742"
"Reclass","U","Update","Hold Class","E6BB0623","101/9/4-9","DIST-OPEN","HOLD","BRA505","2025-11-24 22:30:32.025"
"Reclass","U","Update","Hold Class","E6BB0623","301/3/16-16","SEASON","DIST-OPEN","BRA507","2026-02-27 21:24:18.284"
"Reclass","U","Update","Hold Class","E6BB0623","202/6/7-7","SEASON","DIST-OPEN","BRA504","2025-11-25 21:00:07.607"
"Reclass","U","Update","Hold Class","E6BB0623","305/9/3-10","GROUP","DIST-OPEN","BRA505","2026-04-06 02:50:28.300"
"Reclass","U","Update","Hold Class","E6BB0623","311/1/16-16","GROUP","DIST-OPEN","BRA504","2025-12-15 17:22:34.874"
"Reclass","U","Update","Hold Class","E6BB0623","301/2/4-8","SEASON","DIST-OPEN","BRA503","2026-02-01 17:30:22.376"
"Reclass","U","Update","Hold Class","E6BB0623","403/1/2-8","DIST-OPEN","HOLD","BRA508","2026-06-03 22:48:59.162"
"Reclass","U","Update","Hold Class","E6BB0623","216/1/2-10","DIST-OPEN","HOLD","BRA510","2025-11-17 17:06:22.728"
"Reclass","U","Update","Hold Class","E6BB0623","118/5/18-24","HOLD","COMP","BRA500","2026-01-26 20:29:46.030"
"Reclass","U","Update","Hold Class","E6BB0623","314/7/10-18","DIST-OPEN","HOLD","BRA505","2026-01-21 23:23:18.658"
"Reclass","U","Update","Hold Class","E6BB0624","108/1/9-16","HOLD","DIST-OPEN","BRA509","2026-02-11 10:28:23.387"
"Reclass","U","Update","Hold Class","E6BB0624","402/7/19-27","DIST-OPEN","HOLD","BRA503","2026-01-10 17:12:01.751"
"Reclass","U","Update","Hold Class","E6BB0624","211/2/14-17","HOLD","DIST-OPEN","BRA503","2026-05-15 04:44:34.424"
"Reclass","U","Update","Hold Class","E6BB0624","107/3/2-9","HOLD","DIST-OPEN","BRA503","2026-05-12 21:17:38.671"
"Reclass","U","Update","Hold Class","E6BB0624","105/6/19-21","SEASON","DIST-OPEN","BRA508","2026-01-23 02:39:52.858"
"Reclass","U","Update","Hold Class","E6BB0624","104/8/1-1","GROUP","DIST-OPEN","BRA510","2026-04-22 09:30:41.917"
"Reclass","U","Update","Hold Class","E6BB0624","319/10/9-12","GROUP","DIST-OPEN","BRA505","2026-06-21 22:58:37.785"
"Reclass","U","Update","Hold Class","E6BB0624","101/2/7-10","GROUP","DIST-OPEN","BRA504","2026-03-18 15:07:45.542"
"Reclass","U","Update","Hold Class","E6BB0624","315/3/11-18","HOLD","COMP","BRA510","2026-06-12 11:24:51.971"
"Reclass","U","Update","Hold Class","E6BB0624","118/5/5-6","SEASON","DIST-OPEN","BRA502","2026-06-17 22:36:22.806"
"Reclass","U","Update","Hold Class","E6BB0626","102/7/14-14","HOLD","COMP","BRA509","2026-04-04 10:46:30.626"
"Reclass","U","Update","Hold Class","E6BB0626","107/9/17-21","HOLD","DIST-OPEN","BRA507","2026-06-11 05:50:30.308"
"Reclass","U","Update","Hold Class","E6BB0626","207/8/1-5","SEASON","DIST-OPEN","BRA501","2026-03-11 11:28:51.940"
"Reclass","U","Update","Hold Class","E6BB0626","303/4/9-16","DIST-OPEN","HOLD","BRA508","2026-03-16 03:38:00.507"
"Reclass","U","Update","Hold Class","E6BB0626","314/7/16-16","SEASON","DIST-OPEN","BRA501","2025-12-23 04:30:50.121"
"Reclass","U","Update","Hold Class","E6BB0626","117/5/16-24","HOLD","DIST-OPEN","BRA510","2026-01-03 01:32:54.268"
"Reclass","U","Update","Hold Class","E6BB0626","106/1/17-20","GROUP","DIST-OPEN","BRA500","2026-04-07 10:53:51.736"
"Reclass","U","Update","Hold Class","E6BB0626","106/1/4-11","HOLD","DIST-OPEN","BRA505","2026-04-10 00:46:50.396"
"Reclass","U","Update","Hold Class","E6BB0626","219/1/2-2","GROUP","DIST-OPEN","BRA502","2025-11-25 04:37:08.760"
"Reclass","U","Update","Hold Class","E6BB0626","408/4/9-12","DIST-OPEN","HOLD","BRA505","2026-03-06 18:31:44.594"
"Reclass","U","Update","Hold Class","E6BB0626","206/6/11-18","DIST-OPEN","HOLD","BRA506","2026-02-21 10:22:36.922"
"Reclass","U","Update","Hold Class","E6BB0626","306/9/1-6","HOLD","COMP","BRA500","2026-04-05 07:21:40.967"
"Reclass","U","Update","Hold Class","E6BB0626","211/7/2-2","HOLD","DIST-OPEN","BRA503","2025-12-23 04:55:39.440"
"Reclass","U","Update","Hold Class","E6BB0626","108/5/1-7","HOLD","DIST-OPEN","BRA503","2025-11-30 11:03:59.161"
"Reclass","U","Update","Hold Class","E6BB0626","101/1/4-10","DIST-OPEN","HOLD","BRA509","2026-05-08 14:59:58.015"
"Reclass","U","Update","Hold Class","E6BB0626","402/1/18-20","HOLD","DIST-OPEN","BRA507","2026-03-25 18:26:33.971"
"Reclass","U","Update","Hold Class","E6BB0626","116/7/12-17","GROUP","DIST-OPEN","BRA510","2026-02-16 04:48:37.333"
"Reclass","U","Update","Hold Class","E6BB0626","210/8/15-19","DIST-OPEN","HOLD","BRA506","2026-02-05 04:08:13.660"
"Reclass","U","Update","Hold Class","E6BB0626","106/5/20-27","HOLD","COMP","BRA503","2026-05-25 11:39:25.200"
"Reclass","U","Update","Hold Class","E6BB0626","120/5/6-9","HOLD","DIST-OPEN","BRA508","2026-06-14 09:40:13.538"
"Reclass","U","Update","Hold Class","E6BB0626","107/2/2-4","DIST-OPEN","HOLD","BRA500","2026-02-20 12:36:16.809"
"Reclass","U","Update","Hold Class","E6BB0626","217/3/4-12","HOLD","COMP","BRA507","2026-05-10 00:33:01.233"
"Reclass","U","Update","Hold Class","E6BB0626","104/6/16-24","HOLD","COMP","BRA502","2025-12-20 06:15:24.730"
"Reclass","U","Update","Hold Class","E6BB0626","204/6/13-14","HOLD","DIST-OPEN","BRA504","2025-11-28 00:51:29.416"
"Reclass","U","Update","Hold Class","E6BB0626","306/8/3-6","HOLD","DIST-OPEN","BRA510","2025-12-22 16:53:55.328"
"Reclass","U","Update","Hold Class","E6BB0626","104/2/2-2","GROUP","DIST-OPEN","BRA505","2025-11-20 10:16:52.812"
"Reclass","U","Update","Hold Class","E6BB0626","212/3/10-16","HOLD","COMP","BRA510","2026-01-03 07:35:52.776"
"Reclass","U","Update","Hold Class","E6BB0626","320/5/4-6","HOLD","COMP","BRA500","2026-01-11 14:27:27.200"
"Reclass","U","Update","Hold Class","E6BB0626","204/5/3-7","HOLD","DIST-OPEN","BRA505","2026-05-13 11:08:43.641"
"Reclass","U","Update","Hold Class","E6BB0627","201/3/4-4","HOLD","DIST-OPEN","BRA501","2026-05-09 14:49:58.168"
"Reclass","U","Update","Hold Class","E6BB0627","301/3/3-11","DIST-OPEN","HOLD","BRA501","2026-05-09 13:48:40.429"
"Reclass","U","Update","Hold Class","E6BB0627","108/8/5-7","SEASON","DIST-OPEN","BRA507","2025-12-13 14:29:20.152"
"Reclass","U","Update","Hold Class","E6BB0627","102/6/11-15","DIST-OPEN","HOLD","BRA501","2026-06-03 15:39:10.935"
"Reclass","U","Update","Hold Class","E6BB0627","312/5/8-14","SEASON","DIST-OPEN","BRA503","2025-12-26 18:57:10.108"
"Reclass","U","Update","Hold Class","E6BB0627","405/7/11-15","HOLD","DIST-OPEN","BRA503","2025-11-16 10:45:41.822"
"Reclass","U","Update","Hold Class","E6BB0627","309/10/12-17","SEASON","DIST-OPEN","BRA508","2026-06-13 09:16:50.453"
"Reclass","U","Update","Hold Class","E6BB0627","216/3/16-20","HOLD","COMP","BRA508","2026-03-14 17:21:06.793"
"Reclass","U","Update","Hold Class","E6BB0627","211/3/15-22","HOLD","COMP","BRA502","2025-11-21 11:21:12.728"
"Reclass","U","Update","Hold Class","E6BB0627","219/10/10-15","SEASON","DIST-OPEN","BRA510","2025-12-27 14:29:02.452"
"Reclass","U","Update","Hold Class","E6BB0627","410/4/20-23","GROUP","DIST-OPEN","BRA508","2026-06-14 14:28:35.056"
"Reclass","U","Update","Hold Class","E6BB0627","308/10/14-14","HOLD","DIST-OPEN","BRA508","2026-05-29 13:07:55.585"
"Reclass","U","Update","Hold Class","E6BB0627","311/2/8-11","HOLD","DIST-OPEN","BRA503","2026-05-16 02:07:45.264"
"Reclass","U","Update","Hold Class","E6BB0627","312/3/11-15","HOLD","DIST-OPEN","BRA509","2026-02-14 12:45:16.348"
"Reclass","U","Update","Hold Class","E6BB0627","204/10/17-25","GROUP","DIST-OPEN","BRA501","2026-06-07 18:34:19.655"
"Reclass","U","Update","Hold Class","E6BB0627","402/4/6-6","SEASON","DIST-OPEN","BRA509","2026-01-01 19:47:58.072"
"Reclass","U","Update","Hold Class","E6BB0627","110/3/10-10","DIST-OPEN","HOLD","BRA509","2026-06-11 04:15:25.019"
"Reclass","U","Update","Hold Class","E6BB0627","401/10/5-8","GROUP","DIST-OPEN","BRA503","2026-05-13 17:39:57.077"
"Reclass","U","Update","Hold Class","E6BB0627","106/1/16-24","SEASON","DIST-OPEN","BRA507","2025-12-25 12:48:26.030"
"Reclass","U","Update","Hold Class","E6BB0627","306/8/10-17","HOLD","COMP","BRA504","2026-06-19 14:17:51.934"
"Reclass","U","Update","Hold Class","E6BB0627","314/5/13-16","SEASON","DIST-OPEN","BRA510","2025-12-11 16:07:53.004"
"Reclass","U","Update","Hold Class","E6BB0627","214/10/3-3","HOLD","DIST-OPEN","BRA506","2025-12-25 23:51:51.769"
"Reclass","U","Update","Hold Class","E6BB0628","307/8/8-15","SEASON","DIST-OPEN","BRA509","2026-03-12 15:52:59.410"
"Reclass","U","Update","Hold Class","E6BB0628","307/5/18-25","GROUP","DIST-OPEN","BRA509","2026-06-02 07:18:22.427"
"Reclass","U","Update","Hold Class","E6BB0628","304/7/17-25","SEASON","DIST-OPEN","BRA506","2025-12-15 21:52:51.457"
"Reclass","U","Update","Hold Class","E6BB0628","214/1/6-7","HOLD","COMP","BRA501","2025-12-07 13:00:36.706"
"Reclass","U","Update","Hold Class","E6BB0628","307/1/16-23","GROUP","DIST-OPEN","BRA505","2026-04-08 18:30:51.338"
"Reclass","U","Update","Hold Class","E6BB0628","214/8/10-12","DIST-OPEN","HOLD","BRA506","2026-01-06 22:07:07.270"
"Reclass","U","Update","Hold Class","E6BB0628","212/10/6-6","HOLD","DIST-OPEN","BRA502","2026-01-22 18:49:12.377"
"Reclass","U","Update","Hold Class","E6BB0628","220/8/7-13","DIST-OPEN","HOLD","BRA509","2025-12-21 01:26:31.911"
"Reclass","U","Update","Hold Class","E6BB0628","206/6/1-2","GROUP","DIST-OPEN","BRA508","2026-04-16 23:31:59.197"
"Reclass","U","Update","Hold Class","E6BB0628","107/2/14-19","SEASON","DIST-OPEN","BRA500","2026-02-19 09:58:33.225"
"Reclass","U","Update","Hold Class","E6BB0628","313/6/17-25","GROUP","DIST-OPEN","BRA503","2026-01-25 14:44:14.780"
"Reclass","U","Update","Hold Class","E6BB0628","215/8/18-23","SEASON","DIST-OPEN","BRA503","2026-04-10 05:08:40.863"
"Reclass","U","Update","Hold Class","E6BB0628","215/6/15-23","HOLD","COMP","BRA505","2026-02-21 02:51:04.365"
"Reclass","U","Update","Hold Class","E6BB0628","217/5/2-7","GROUP","DIST-OPEN","BRA503","2026-01-08 08:04:07.099"
"Reclass","U","Update","Hold Class","E6BB0628","306/9/13-16","HOLD","DIST-OPEN","BRA510","2025-11-24 00:11:42.455"
"Reclass","U","Update","Hold Class","E6BB0628","109/10/15-18","HOLD","DIST-OPEN","BRA503","2026-04-23 00:25:00.706"
"Reclass","U","Update","Hold Class","E6BB0628","401/5/7-11","GROUP","DIST-OPEN","BRA510","2026-03-12 23:39:01.700"
"Reclass","U","Update","Hold Class","E6BB0628","312/6/20-22","SEASON","DIST-OPEN","BRA503","2026-06-04 12:13:07.554"
"Reclass","U","Update","Hold Class","E6BB0628","209/1/1-9","HOLD","COMP","BRA509","2026-03-07 13:04:40.850"
"Reclass","U","Update","Hold Class","E6BB0628","306/7/8-15","HOLD","DIST-OPEN","BRA502","2026-03-06 18:09:18.099"
"Reclass","U","Update","Hold Class","E6BB0628","407/5/8-13","HOLD","COMP","BRA504","2025-12-10 03:45:08.293"
"Reclass","U","Update","Hold Class","E6BB0628","212/7/10-15","HOLD","COMP","BRA509","2026-05-25 05:07:44.780"
"Reclass","U","Update","Hold Class","E6BB0628","112/1/17-18","SEASON","DIST-OPEN","BRA508","2025-11-27 00:44:19.202"
"Reclass","U","Update","Hold Class","E6BB0628","317/10/5-9","HOLD","DIST-OPEN","BRA500","2025-12-19 21:22:26.821"
"Reclass","U","Update","Hold Class","E6BB0628","402/5/18-26","HOLD","COMP","BRA502","2026-03-30 11:37:11.892"
"Reclass","U","Update","Hold Class","E6BB0629","202/1/2-6","HOLD","DIST-OPEN","BRA502","2025-11-28 21:03:37.563"
"Reclass","U","Update","Hold Class","E6BB0629","307/8/10-16","DIST-OPEN","HOLD","BRA504","2026-04-28 20:59:09.361"
"Reclass","U","Update","Hold Class","E6BB0629","314/3/8-15","DIST-OPEN","HOLD","BRA503","2026-06-18 23:14:59.460"
"Reclass","U","Update","Hold Class","E6BB0629","308/6/7-9","DIST-OPEN","HOLD","BRA501","2026-03-04 23:07:15.173"
"Reclass","U","Update","Hold Class","E6BB0629","402/6/11-15","DIST-OPEN","HOLD","BRA501","2026-03-10 02:53:06.762"
"Reclass","U","Update","Hold Class","E6BB0629","305/1/19-27","DIST-OPEN","HOLD","BRA508","2026-05-25 14:26:14.954"
"Reclass","U","Update","Hold Class","E6BB0629","217/2/13-19","GROUP","DIST-OPEN","BRA502","2026-04-28 00:36:54.856"
"Reclass","U","Update","Hold Class","E6BB0629","405/7/2-9","SEASON","DIST-OPEN","BRA505","2025-12-30 02:13:58.765"
"Reclass","U","Update","Hold Class","E6BB0629","215/6/11-16","HOLD","DIST-OPEN","BRA502","2026-05-10 02:23:05.774"
"Reclass","U","Update","Hold Class","E6BB0629","310/8/19-26","HOLD","DIST-OPEN","BRA504","2026-04-12 04:59:26.273"
"Reclass","U","Update","Hold Class","E6BB0629","313/2/20-20","SEASON","DIST-OPEN","BRA507","2025-11-10 21:21:36.511"
"Reclass","U","Update","Hold Class","E6BB0629","109/4/6-6","HOLD","COMP","BRA507","2026-02-12 02:51:50.688"
"Reclass","U","Update","Hold Class","E6BB0629","405/10/15-18","GROUP","DIST-OPEN","BRA503","2026-05-28 07:10:57.518"
"Reclass","U","Update","Hold Class","E6BB0629","206/1/6-10","GROUP","DIST-OPEN","BRA507","2026-04-10 11:24:12.411"
