"event_name","section_name","row_name","seat_num","num_seats","class_name","status","add_datetime"
"E6BB0605","217","5",5,1,"DIST-OPEN","SOLD","2026-04-27 22:31:07.552"
"E6BB0605","404","8",5,1,"DIST-OPEN","available",NA
"E6BB0605","201","1",7,1,"DIST-OPEN","available",NA
"E6BB0605","403","2",24,1,"DIST-OPEN","available",NA
"E6BB0605","115","4",18,1,"DIST-OPEN","SOLD","2026-04-04 20:16:26.549"
"E6BB0605","209","7",1,1,"DIST-OPEN","available",NA
"E6BB0605","219","4",22,1,"HOLD","HELD",NA
"E6BB0605","303","7",23,1,"GROUP","HELD",NA
"E6BB0605","220","9",10,1,"DIST-OPEN","available",NA
"E6BB0605","209","9",7,1,"DIST-OPEN","available",NA
"E6BB0605","403","5",10,1,"DIST-OPEN","available",NA
"E6BB0605","404","6",17,1,"DIST-OPEN","COMP","2026-01-11 03:33:52.069"
"E6BB0605","314","9",17,1,"HOLD","HELD",NA
"E6BB0605","108","7",4,1,"HOLD","HELD",NA
"E6BB0605","212","9",20,1,"DIST-OPEN","available",NA
"E6BB0605","302","4",7,1,"COMP","HELD",NA
"E6BB0605","202","10",9,1,"HOLD","COMP","2026-01-13 16:51:02.024"
"E6BB0605","206","3",17,1,"DIST-OPEN","SOLD","2026-03-10 00:36:38.321"
"E6BB0605","202","7",7,1,"DIST-OPEN","SOLD","2026-05-03 17:26:30.523"
"E6BB0605","407","5",21,1,"SEASON","SOLD","2025-10-21 12:15:53.541"
"E6BB0605","320","6",19,1,"DIST-OPEN","SOLD","2026-01-26 15:05:47.687"
"E6BB0605","204","3",15,1,"GROUP","HELD",NA
"E6BB0605","115","2",17,1,"SEASON","SOLD","2025-10-16 11:56:08.466"
"E6BB0605","402","9",13,1,"DIST-OPEN","SOLD","2025-12-07 20:23:23.554"
"E6BB0605","116","8",3,1,"SEASON","SOLD","2025-10-03 23:08:18.822"
"E6BB0605","312","7",3,1,"DIST-OPEN","COMP","2026-03-27 20:15:26.772"
"E6BB0605","306","3",14,1,"SEASON","SOLD","2025-10-07 22:55:15.658"
"E6BB0605","201","10",7,1,"DIST-OPEN","SOLD","2026-05-25 13:44:25.798"
"E6BB0605","409","1",12,1,"DIST-OPEN","COMP","2026-03-06 17:36:50.621"
"E6BB0605","114","9",12,1,"DIST-OPEN","available",NA
"E6BB0605","102","9",21,1,"SEASON","SOLD","2025-10-14 12:52:34.504"
"E6BB0605","213","4",2,1,"DIST-OPEN","available",NA
"E6BB0605","209","6",4,1,"SEASON","SOLD","2025-10-18 11:35:32.321"
"E6BB0605","303","6",7,1,"SEASON","SOLD","2025-10-28 08:52:20.292"
"E6BB0605","308","5",7,1,"DIST-OPEN","available",NA
"E6BB0605","101","7",12,1,"DIST-OPEN","available",NA
"E6BB0605","408","3",23,1,"DIST-OPEN","SOLD","2026-05-14 04:58:29.733"
"E6BB0605","403","7",13,1,"HOLD","HELD",NA
"E6BB0605","108","10",2,1,"DIST-OPEN","SOLD","2026-05-19 18:33:29.239"
"E6BB0605","309","3",20,1,"DIST-OPEN","available",NA
"E6BB0605","316","8",22,1,"COMP","HELD",NA
"E6BB0605","311","4",24,1,"GROUP","HELD",NA
"E6BB0605","315","8",17,1,"DIST-OPEN","available",NA
"E6BB0605","302","6",13,1,"DIST-OPEN","available",NA
"E6BB0605","409","6",24,1,"DIST-OPEN","available",NA
"E6BB0605","202","9",14,1,"SEASON","SOLD","2025-10-18 15:38:07.975"
"E6BB0605","309","7",17,1,"SEASON","SOLD","2025-10-18 07:29:18.020"
"E6BB0605","204","5",11,1,"SEASON","SOLD","2025-10-18 05:14:49.156"
"E6BB0605","220","10",15,1,"DIST-OPEN","SOLD","2026-04-13 02:03:54.474"
"E6BB0605","302","2",10,1,"DIST-OPEN","available",NA
"E6BB0605","317","10",17,1,"DIST-OPEN","SOLD","2025-12-03 23:37:12.516"
"E6BB0605","205","1",14,1,"SEASON","SOLD","2025-10-27 14:22:07.466"
"E6BB0605","404","7",9,1,"SEASON","SOLD","2025-10-27 07:55:43.821"
"E6BB0605","106","5",20,1,"DIST-OPEN","available",NA
"E6BB0605","105","5",19,1,"SEASON","SOLD","2025-10-02 17:37:45.972"
"E6BB0605","307","9",11,1,"SEASON","SOLD","2025-10-12 16:28:30.303"
"E6BB0605","213","7",23,1,"SEASON","SOLD","2025-10-05 02:14:19.314"
"E6BB0605","302","4",14,1,"SEASON","SOLD","2025-10-18 00:26:23.366"
"E6BB0605","403","10",3,1,"DIST-OPEN","available",NA
"E6BB0605","207","8",4,1,"HOLD","HELD",NA
"E6BB0605","217","1",17,1,"DIST-OPEN","available",NA
"E6BB0605","404","3",4,1,"GROUP","HELD",NA
"E6BB0605","201","1",7,1,"DIST-OPEN","SOLD","2026-02-26 02:03:40.865"
"E6BB0605","403","10",14,1,"SEASON","SOLD","2025-10-19 13:55:17.098"
"E6BB0605","115","3",2,1,"DIST-OPEN","SOLD","2025-12-11 03:38:09.702"
"E6BB0605","209","3",9,1,"SEASON","SOLD","2025-10-14 00:58:00.658"
"E6BB0605","219","1",24,1,"SEASON","SOLD","2025-10-09 21:36:35.316"
"E6BB0605","303","2",21,1,"DIST-OPEN","SOLD","2026-01-31 19:48:32.934"
"E6BB0605","220","10",20,1,"SEASON","SOLD","2025-10-11 12:47:01.892"
"E6BB0605","209","3",4,1,"SEASON","SOLD","2025-10-03 03:13:53.890"
"E6BB0605","403","8",20,1,"HOLD","HELD",NA
"E6BB0605","404","1",22,1,"DIST-OPEN","SOLD","2026-03-21 01:21:13.422"
"E6BB0605","314","4",10,1,"DIST-OPEN","available",NA
"E6BB0605","108","1",10,1,"DIST-OPEN","available",NA
"E6BB0605","212","9",12,1,"GROUP","HELD",NA
"E6BB0605","302","1",11,1,"DIST-OPEN","available",NA
"E6BB0605","202","10",18,1,"DIST-OPEN","available",NA
"E6BB0605","206","9",20,1,"DIST-OPEN","available",NA
"E6BB0605","202","8",11,1,"SEASON","SOLD","2025-10-17 09:32:22.311"
"E6BB0605","407","4",16,1,"SEASON","SOLD","2025-10-07 18:08:40.056"
"E6BB0605","320","1",14,1,"DIST-OPEN","available",NA
"E6BB0605","204","4",17,1,"HOLD","HELD",NA
"E6BB0605","115","10",20,1,"COMP","HELD",NA
"E6BB0605","402","1",23,1,"SEASON","SOLD","2025-10-03 12:56:23.770"
"E6BB0605","116","8",2,1,"DIST-OPEN","available",NA
"E6BB0605","312","1",2,1,"HOLD","HELD",NA
"E6BB0605","306","1",11,1,"DIST-OPEN","available",NA
"E6BB0605","201","2",5,1,"HOLD","HELD",NA
"E6BB0605","409","2",2,1,"DIST-OPEN","available",NA
"E6BB0605","114","7",6,1,"DIST-OPEN","available",NA
"E6BB0605","102","6",14,1,"HOLD","HELD",NA
"E6BB0605","213","5",23,1,"GROUP","HELD",NA
"E6BB0605","209","4",13,1,"COMP","HELD",NA
"E6BB0605","303","6",22,1,"COMP","HELD",NA
"E6BB0605","308","9",21,1,"DIST-OPEN","available",NA
"E6BB0605","101","2",15,1,"SEASON","SOLD","2025-10-20 10:34:50.865"
"E6BB0605","408","2",12,1,"SEASON","SOLD","2025-10-28 12:47:14.561"
"E6BB0605","403","10",23,1,"DIST-OPEN","available",NA
"E6BB0605","108","7",15,1,"GROUP","HELD",NA
"E6BB0605","309","8",14,1,"DIST-OPEN","available",NA
"E6BB0605","316","1",22,1,"HOLD","HELD",NA
"E6BB0605","311","5",24,1,"DIST-OPEN","available",NA
"E6BB0605","315","9",6,1,"DIST-OPEN","available",NA
"E6BB0605","302","7",18,1,"DIST-OPEN","SOLD","2025-12-01 16:09:43.860"
"E6BB0605","409","7",16,1,"DIST-OPEN","SOLD","2026-02-08 11:01:36.985"
"E6BB0605","202","8",21,1,"GROUP","HELD",NA
"E6BB0605","309","3",2,1,"DIST-OPEN","available",NA
"E6BB0605","204","9",2,1,"GROUP","HELD",NA
"E6BB0605","220","1",6,1,"GROUP","HELD",NA
"E6BB0605","302","1",22,1,"DIST-OPEN","available",NA
"E6BB0605","317","8",8,1,"COMP","HELD",NA
"E6BB0605","205","10",17,1,"DIST-OPEN","available",NA
"E6BB0605","404","6",9,1,"DIST-OPEN","COMP","2026-03-17 00:40:57.086"
"E6BB0605","106","6",19,1,"DIST-OPEN","SOLD","2025-11-16 17:54:29.059"
"E6BB0605","105","2",7,1,"DIST-OPEN","SOLD","2026-01-14 18:49:07.238"
"E6BB0605","307","7",24,1,"SEASON","SOLD","2025-10-18 17:22:16.531"
"E6BB0605","213","9",23,1,"DIST-OPEN","SOLD","2026-02-03 16:13:46.662"
"E6BB0605","302","3",22,1,"SEASON","SOLD","2025-10-03 09:02:26.582"
"E6BB0605","403","6",12,1,"GROUP","HELD",NA
"E6BB0605","207","9",2,1,"DIST-OPEN","SOLD","2026-04-12 20:04:15.429"
"E6BB0605","217","10",21,1,"DIST-OPEN","available",NA
"E6BB0605","404","9",24,1,"GROUP","HELD",NA
"E6BB0605","201","5",14,1,"DIST-OPEN","available",NA
"E6BB0605","403","10",17,1,"DIST-OPEN","available",NA
"E6BB0605","115","3",13,1,"DIST-OPEN","available",NA
"E6BB0605","209","9",9,1,"DIST-OPEN","available",NA
"E6BB0605","219","2",15,1,"SEASON","SOLD","2025-10-01 16:21:31.768"
"E6BB0605","303","8",11,1,"DIST-OPEN","available",NA
"E6BB0605","220","6",15,1,"DIST-OPEN","SOLD","2026-04-30 13:08:57.920"
"E6BB0605","209","1",21,1,"DIST-OPEN","SOLD","2025-12-14 22:17:11.600"
"E6BB0605","403","10",13,1,"SEASON","SOLD","2025-10-28 06:51:46.621"
"E6BB0605","404","9",2,1,"DIST-OPEN","available",NA
"E6BB0605","314","5",4,1,"HOLD","HELD",NA
"E6BB0605","108","5",5,1,"DIST-OPEN","available",NA
"E6BB0605","212","10",10,1,"DIST-OPEN","SOLD","2026-05-03 05:19:34.002"
"E6BB0605","302","2",23,1,"SEASON","SOLD","2025-10-17 00:50:36.599"
"E6BB0605","202","1",3,1,"DIST-OPEN","available",NA
"E6BB0605","206","6",9,1,"SEASON","SOLD","2025-10-18 00:51:27.773"
"E6BB0605","202","8",12,1,"DIST-OPEN","SOLD","2026-05-20 23:22:38.176"
"E6BB0605","407","2",9,1,"SEASON","SOLD","2025-10-26 05:44:31.185"
"E6BB0605","320","8",5,1,"SEASON","SOLD","2025-10-22 04:29:03.119"
"E6BB0605","204","8",10,1,"DIST-OPEN","available",NA
"E6BB0605","115","2",16,1,"SEASON","SOLD","2025-10-04 05:38:25.438"
"E6BB0605","402","1",1,1,"SEASON","SOLD","2025-10-20 12:38:34.868"
"E6BB0605","116","9",20,1,"DIST-OPEN","available",NA
"E6BB0605","312","9",15,1,"DIST-OPEN","SOLD","2026-03-17 11:34:21.073"
"E6BB0605","306","8",9,1,"GROUP","HELD",NA
"E6BB0605","201","8",22,1,"DIST-OPEN","SOLD","2026-02-19 10:57:44.752"
"E6BB0605","409","2",24,1,"DIST-OPEN","SOLD","2026-02-12 12:40:34.741"
"E6BB0605","114","8",13,1,"DIST-OPEN","SOLD","2026-03-10 15:35:41.490"
"E6BB0605","102","5",23,1,"DIST-OPEN","available",NA
"E6BB0605","213","3",16,1,"HOLD","HELD",NA
"E6BB0605","209","8",11,1,"DIST-OPEN","available",NA
"E6BB0605","303","6",20,1,"GROUP","HELD",NA
"E6BB0605","308","10",4,1,"SEASON","SOLD","2025-10-17 19:42:38.696"
"E6BB0605","101","8",14,1,"SEASON","SOLD","2025-10-22 14:57:39.361"
"E6BB0605","408","5",24,1,"DIST-OPEN","available",NA
"E6BB0605","403","4",7,1,"DIST-OPEN","available",NA
"E6BB0605","108","7",20,1,"SEASON","SOLD","2025-10-14 10:55:56.083"
"E6BB0605","309","10",12,1,"DIST-OPEN","SOLD","2026-05-29 11:29:24.743"
"E6BB0605","316","8",5,1,"SEASON","SOLD","2025-10-27 19:01:54.324"
"E6BB0605","311","8",23,1,"DIST-OPEN","available",NA
"E6BB0605","315","9",4,1,"DIST-OPEN","available",NA
"E6BB0605","302","1",5,1,"SEASON","SOLD","2025-10-19 13:10:43.277"
"E6BB0605","409","4",17,1,"SEASON","SOLD","2025-10-17 03:04:37.506"
"E6BB0605","202","5",2,1,"HOLD","HELD",NA
"E6BB0605","309","5",11,1,"SEASON","SOLD","2025-10-18 21:16:04.167"
"E6BB0605","204","1",20,1,"DIST-OPEN","SOLD","2026-02-10 00:00:02.197"
"E6BB0605","220","9",20,1,"HOLD","HELD",NA
"E6BB0605","302","8",5,1,"DIST-OPEN","available",NA
"E6BB0605","317","1",23,1,"SEASON","SOLD","2025-10-13 12:47:50.057"
"E6BB0605","205","8",11,1,"DIST-OPEN","SOLD","2025-12-02 23:17:42.324"
"E6BB0605","404","5",18,1,"DIST-OPEN","SOLD","2026-05-31 22:43:32.168"
"E6BB0605","106","6",21,1,"DIST-OPEN","SOLD","2026-02-14 09:48:43.623"
"E6BB0605","105","6",24,1,"COMP","COMP","2026-01-07 01:32:49.644"
"E6BB0605","307","5",10,1,"DIST-OPEN","available",NA
"E6BB0605","213","8",13,1,"HOLD","HELD",NA
"E6BB0605","302","5",11,1,"DIST-OPEN","SOLD","2026-05-21 04:51:00.961"
"E6BB0605","403","3",13,1,"COMP","HELD",NA
"E6BB0605","207","1",1,1,"HOLD","HELD",NA
"E6BB0605","217","2",5,1,"HOLD","HELD",NA
"E6BB0605","404","8",10,1,"SEASON","SOLD","2025-10-15 00:45:46.851"
"E6BB0605","201","5",22,1,"DIST-OPEN","available",NA
"E6BB0605","403","3",10,1,"DIST-OPEN","COMP","2026-01-05 17:30:31.212"
"E6BB0605","115","10",24,1,"SEASON","SOLD","2025-10-16 20:44:40.676"
"E6BB0605","209","2",13,1,"DIST-OPEN","SOLD","2026-04-14 02:51:31.785"
"E6BB0605","219","10",9,1,"DIST-OPEN","available",NA
"E6BB0605","303","6",4,1,"SEASON","SOLD","2025-10-01 20:44:45.347"
"E6BB0605","220","1",18,1,"DIST-OPEN","SOLD","2026-02-09 00:41:02.764"
"E6BB0605","209","2",17,1,"SEASON","SOLD","2025-10-08 18:52:30.610"
"E6BB0605","403","5",2,1,"DIST-OPEN","available",NA
"E6BB0605","404","4",19,1,"DIST-OPEN","available",NA
"E6BB0605","314","8",7,1,"SEASON","SOLD","2025-10-22 14:29:43.104"
"E6BB0605","108","4",6,1,"DIST-OPEN","available",NA
"E6BB0605","212","5",16,1,"SEASON","SOLD","2025-10-06 21:20:46.966"
"E6BB0605","302","8",7,1,"DIST-OPEN","available",NA
"E6BB0605","202","5",9,1,"DIST-OPEN","SOLD","2026-02-23 03:58:39.021"
"E6BB0605","206","7",5,1,"DIST-OPEN","available",NA
"E6BB0605","202","7",15,1,"DIST-OPEN","available",NA
"E6BB0605","407","6",6,1,"SEASON","SOLD","2025-10-19 15:32:21.965"
"E6BB0605","320","7",3,1,"DIST-OPEN","COMP","2026-01-17 22:37:48.891"
"E6BB0605","204","4",12,1,"DIST-OPEN","SOLD","2026-04-12 21:09:20.768"
"E6BB0605","115","5",23,1,"DIST-OPEN","SOLD","2026-03-05 16:59:53.782"
"E6BB0605","402","5",5,1,"DIST-OPEN","available",NA
"E6BB0605","116","9",22,1,"DIST-OPEN","SOLD","2026-04-12 05:26:31.208"
"E6BB0605","312","7",6,1,"DIST-OPEN","available",NA
"E6BB0605","306","5",2,1,"DIST-OPEN","SOLD","2026-03-10 16:45:10.239"
"E6BB0605","201","7",23,1,"DIST-OPEN","available",NA
"E6BB0605","409","9",20,1,"DIST-OPEN","COMP","2026-03-06 16:14:50.137"
"E6BB0605","114","9",12,1,"DIST-OPEN","SOLD","2026-05-22 03:49:43.455"
"E6BB0605","102","8",22,1,"GROUP","COMP","2026-02-28 06:25:32.380"
"E6BB0605","213","5",19,1,"DIST-OPEN","available",NA
"E6BB0605","209","4",4,1,"DIST-OPEN","SOLD","2025-12-17 17:48:27.912"
"E6BB0605","303","8",3,1,"DIST-OPEN","available",NA
"E6BB0605","308","2",20,1,"DIST-OPEN","SOLD","2025-12-29 16:48:11.085"
"E6BB0605","101","3",5,1,"HOLD","HELD",NA
"E6BB0605","408","3",9,1,"DIST-OPEN","available",NA
"E6BB0605","403","9",1,1,"DIST-OPEN","SOLD","2026-01-14 05:18:52.305"
"E6BB0605","108","6",24,1,"DIST-OPEN","available",NA
"E6BB0605","309","9",20,1,"DIST-OPEN","available",NA
"E6BB0605","316","10",14,1,"DIST-OPEN","available",NA
"E6BB0605","311","1",4,1,"DIST-OPEN","SOLD","2025-12-18 05:35:37.644"
"E6BB0605","315","4",4,1,"GROUP","HELD",NA
"E6BB0605","302","7",9,1,"DIST-OPEN","SOLD","2025-12-01 18:09:56.644"
"E6BB0605","409","2",22,1,"DIST-OPEN","SOLD","2026-02-03 02:46:04.969"
"E6BB0605","202","4",24,1,"DIST-OPEN","available",NA
"E6BB0605","309","2",14,1,"DIST-OPEN","SOLD","2025-12-26 20:14:20.786"
"E6BB0605","204","6",20,1,"SEASON","SOLD","2025-10-05 14:47:34.539"
"E6BB0605","220","3",22,1,"SEASON","SOLD","2025-10-29 15:03:24.177"
"E6BB0605","302","8",9,1,"GROUP","HELD",NA
"E6BB0605","317","4",11,1,"HOLD","HELD",NA
"E6BB0605","205","8",20,1,"HOLD","HELD",NA
"E6BB0605","404","4",16,1,"DIST-OPEN","SOLD","2025-12-23 08:57:01.579"
"E6BB0605","106","2",6,1,"DIST-OPEN","available",NA
"E6BB0605","105","3",7,1,"HOLD","HELD",NA
"E6BB0605","307","2",8,1,"SEASON","SOLD","2025-10-19 02:35:56.459"
"E6BB0605","213","8",4,1,"DIST-OPEN","available",NA
"E6BB0605","302","9",8,1,"DIST-OPEN","SOLD","2026-02-01 19:00:59.133"
"E6BB0605","403","2",9,1,"DIST-OPEN","available",NA
"E6BB0605","207","5",11,1,"HOLD","HELD",NA
"E6BB0605","217","10",10,1,"GROUP","HELD",NA
"E6BB0605","404","10",11,1,"DIST-OPEN","available",NA
"E6BB0605","201","8",9,1,"GROUP","HELD",NA
"E6BB0605","403","5",14,1,"SEASON","SOLD","2025-10-06 07:16:42.245"
"E6BB0531","220","10",15,1,"DIST-OPEN","SOLD","2025-12-03 16:45:32.661"
"E6BB0531","212","7",18,1,"HOLD","HELD",NA
"E6BB0531","315","4",16,1,"SEASON","SOLD","2025-10-22 05:26:59.750"
"E6BB0531","115","4",13,1,"HOLD","HELD",NA
"E6BB0531","110","6",3,1,"SEASON","SOLD","2025-10-08 01:07:24.934"
"E6BB0531","108","10",19,1,"HOLD","HELD",NA
"E6BB0531","116","10",4,1,"SEASON","SOLD","2025-10-21 06:10:19.246"
"E6BB0531","317","2",22,1,"DIST-OPEN","available",NA
"E6BB0531","312","10",13,1,"HOLD","HELD",NA
"E6BB0531","409","2",24,1,"DIST-OPEN","SOLD","2026-01-11 20:41:18.539"
"E6BB0531","407","6",7,1,"COMP","HELD",NA
"E6BB0531","315","5",10,1,"DIST-OPEN","available",NA
"E6BB0531","105","1",2,1,"DIST-OPEN","available",NA
"E6BB0531","107","6",15,1,"COMP","HELD",NA
"E6BB0531","213","3",19,1,"COMP","HELD",NA
"E6BB0531","107","9",6,1,"SEASON","SOLD","2025-10-10 08:21:17.411"
"E6BB0531","207","2",18,1,"SEASON","SOLD","2025-10-20 20:31:48.600"
"E6BB0531","409","10",6,1,"GROUP","HELD",NA
"E6BB0531","209","8",16,1,"DIST-OPEN","available",NA
"E6BB0531","219","10",9,1,"SEASON","SOLD","2025-10-28 10:00:53.269"
"E6BB0531","402","4",23,1,"DIST-OPEN","available",NA
"E6BB0531","410","2",11,1,"SEASON","SOLD","2025-10-31 04:18:28.479"
"E6BB0531","311","5",5,1,"DIST-OPEN","available",NA
"E6BB0531","219","8",14,1,"DIST-OPEN","available",NA
"E6BB0531","208","7",6,1,"DIST-OPEN","SOLD","2026-03-10 10:02:58.386"
"E6BB0531","201","1",14,1,"COMP","HELD",NA
"E6BB0531","218","8",4,1,"DIST-OPEN","available",NA
"E6BB0531","301","3",11,1,"DIST-OPEN","SOLD","2026-05-03 22:16:43.107"
"E6BB0531","316","9",2,1,"SEASON","SOLD","2025-10-23 22:50:39.782"
"E6BB0531","218","3",3,1,"SEASON","SOLD","2025-10-11 06:51:56.474"
"E6BB0531","320","9",19,1,"DIST-OPEN","available",NA
"E6BB0531","313","4",1,1,"COMP","HELD",NA
"E6BB0531","204","6",21,1,"DIST-OPEN","COMP","2026-02-01 17:18:48.394"
"E6BB0531","313","5",4,1,"DIST-OPEN","SOLD","2026-02-06 09:12:21.224"
"E6BB0531","111","1",5,1,"HOLD","HELD",NA
"E6BB0531","119","5",6,1,"DIST-OPEN","COMP","2026-03-04 18:53:26.268"
"E6BB0531","408","8",21,1,"GROUP","HELD",NA
"E6BB0531","406","6",6,1,"GROUP","HELD",NA
"E6BB0531","403","9",11,1,"DIST-OPEN","available",NA
"E6BB0531","214","1",7,1,"DIST-OPEN","available",NA
"E6BB0531","320","8",24,1,"DIST-OPEN","available",NA
"E6BB0531","215","9",11,1,"DIST-OPEN","available",NA
"E6BB0531","106","9",3,1,"DIST-OPEN","available",NA
"E6BB0531","303","10",18,1,"DIST-OPEN","SOLD","2026-04-06 08:50:54.809"
"E6BB0531","114","3",11,1,"DIST-OPEN","available",NA
"E6BB0531","304","10",8,1,"DIST-OPEN","available",NA
"E6BB0531","315","6",8,1,"GROUP","COMP","2026-03-26 03:40:55.205"
"E6BB0531","218","1",7,1,"DIST-OPEN","available",NA
"E6BB0531","210","4",11,1,"SEASON","SOLD","2025-10-29 21:21:25.950"
"E6BB0531","101","4",10,1,"COMP","COMP","2026-02-12 05:13:11.248"
"E6BB0531","211","7",23,1,"SEASON","SOLD","2025-10-02 19:29:03.616"
"E6BB0531","209","10",11,1,"DIST-OPEN","SOLD","2026-04-17 11:37:39.029"
"E6BB0531","111","7",9,1,"DIST-OPEN","SOLD","2026-05-19 23:32:44.177"
"E6BB0531","301","7",11,1,"DIST-OPEN","available",NA
"E6BB0531","208","2",11,1,"COMP","HELD",NA
"E6BB0531","403","10",20,1,"DIST-OPEN","SOLD","2026-04-06 15:09:47.929"
"E6BB0531","204","8",3,1,"DIST-OPEN","SOLD","2026-05-03 15:35:26.059"
"E6BB0531","106","4",20,1,"DIST-OPEN","SOLD","2026-05-21 07:07:44.861"
"E6BB0531","218","8",14,1,"GROUP","HELD",NA
"E6BB0531","309","9",21,1,"DIST-OPEN","SOLD","2026-03-04 01:59:01.086"
"E6BB0531","220","10",14,1,"SEASON","SOLD","2025-10-08 02:23:41.610"
"E6BB0531","212","4",14,1,"COMP","HELD",NA
"E6BB0531","315","1",10,1,"SEASON","SOLD","2025-10-26 19:42:36.495"
"E6BB0531","115","7",4,1,"DIST-OPEN","available",NA
"E6BB0531","110","7",18,1,"DIST-OPEN","available",NA
"E6BB0531","108","2",15,1,"GROUP","HELD",NA
"E6BB0531","116","9",24,1,"DIST-OPEN","SOLD","2026-01-03 02:14:54.077"
"E6BB0531","317","3",22,1,"SEASON","SOLD","2025-10-13 16:47:06.267"
"E6BB0531","312","9",4,1,"DIST-OPEN","SOLD","2026-05-19 15:11:38.480"
"E6BB0531","409","7",21,1,"SEASON","SOLD","2025-10-08 01:00:21.634"
"E6BB0531","407","6",21,1,"GROUP","HELD",NA
"E6BB0531","315","3",14,1,"DIST-OPEN","SOLD","2025-12-02 02:29:00.541"
"E6BB0531","105","1",16,1,"DIST-OPEN","SOLD","2026-02-05 02:37:13.001"
"E6BB0531","107","7",4,1,"GROUP","HELD",NA
"E6BB0531","213","8",10,1,"SEASON","SOLD","2025-10-23 07:15:15.182"
"E6BB0531","107","2",11,1,"DIST-OPEN","available",NA
"E6BB0531","207","7",17,1,"DIST-OPEN","available",NA
"E6BB0531","409","2",7,1,"SEASON","SOLD","2025-10-05 08:20:26.428"
"E6BB0531","209","6",19,1,"DIST-OPEN","SOLD","2025-11-21 04:00:43.372"
"E6BB0531","219","6",18,1,"DIST-OPEN","available",NA
"E6BB0531","402","2",24,1,"HOLD","HELD",NA
"E6BB0531","410","10",16,1,"DIST-OPEN","available",NA
"E6BB0531","311","5",11,1,"SEASON","SOLD","2025-10-28 04:12:50.150"
"E6BB0531","219","8",6,1,"SEASON","SOLD","2025-10-10 12:16:15.434"
"E6BB0531","208","9",1,1,"COMP","HELD",NA
"E6BB0531","201","3",4,1,"DIST-OPEN","SOLD","2026-05-08 11:22:26.957"
"E6BB0531","218","3",11,1,"DIST-OPEN","SOLD","2026-01-05 23:58:47.497"
"E6BB0531","301","2",5,1,"SEASON","SOLD","2025-10-28 03:09:55.514"
"E6BB0531","316","9",23,1,"DIST-OPEN","SOLD","2025-11-17 04:52:54.106"
"E6BB0531","218","2",22,1,"DIST-OPEN","available",NA
"E6BB0531","320","4",5,1,"HOLD","HELD",NA
"E6BB0531","313","5",8,1,"DIST-OPEN","SOLD","2026-04-09 23:24:10.753"
"E6BB0531","204","9",17,1,"DIST-OPEN","available",NA
"E6BB0531","313","3",13,1,"DIST-OPEN","SOLD","2026-03-12 09:21:54.259"
"E6BB0531","111","5",3,1,"HOLD","HELD",NA
"E6BB0531","119","5",12,1,"DIST-OPEN","available",NA
"E6BB0531","408","8",9,1,"DIST-OPEN","available",NA
"E6BB0531","406","4",3,1,"DIST-OPEN","available",NA
"E6BB0531","403","9",2,1,"DIST-OPEN","SOLD","2026-01-17 14:38:03.658"
"E6BB0531","214","5",14,1,"SEASON","SOLD","2025-10-12 08:56:05.649"
"E6BB0531","320","9",7,1,"DIST-OPEN","available",NA
"E6BB0531","215","7",14,1,"DIST-OPEN","SOLD","2025-12-17 15:56:51.151"
"E6BB0531","106","10",13,1,"SEASON","SOLD","2025-10-09 20:13:35.151"
"E6BB0531","303","9",4,1,"HOLD","HELD",NA
"E6BB0531","114","5",4,1,"DIST-OPEN","available",NA
"E6BB0531","304","10",1,1,"HOLD","HELD",NA
"E6BB0531","315","1",13,1,"DIST-OPEN","SOLD","2026-01-09 04:07:55.487"
"E6BB0531","218","6",5,1,"SEASON","SOLD","2025-10-24 21:34:13.376"
"E6BB0531","210","3",23,1,"DIST-OPEN","available",NA
"E6BB0531","101","8",19,1,"GROUP","HELD",NA
"E6BB0531","211","1",21,1,"SEASON","SOLD","2025-10-15 03:14:50.064"
"E6BB0531","209","5",16,1,"HOLD","COMP","2026-01-31 21:22:23.522"
"E6BB0531","111","5",4,1,"DIST-OPEN","available",NA
"E6BB0531","301","6",16,1,"SEASON","SOLD","2025-10-28 04:26:53.575"
"E6BB0531","208","6",17,1,"DIST-OPEN","available",NA
"E6BB0531","403","1",23,1,"GROUP","HELD",NA
"E6BB0531","204","3",6,1,"DIST-OPEN","available",NA
"E6BB0531","106","2",13,1,"DIST-OPEN","SOLD","2026-04-29 18:49:16.787"
"E6BB0531","218","8",23,1,"DIST-OPEN","SOLD","2026-03-14 19:38:26.570"
"E6BB0531","309","10",12,1,"DIST-OPEN","SOLD","2026-01-17 22:32:05.035"
"E6BB0531","220","2",20,1,"DIST-OPEN","available",NA
"E6BB0531","212","2",24,1,"COMP","HELD",NA
"E6BB0531","315","10",7,1,"SEASON","SOLD","2025-10-05 17:52:02.017"
"E6BB0531","115","5",14,1,"HOLD","HELD",NA
"E6BB0531","110","6",13,1,"DIST-OPEN","SOLD","2026-01-06 20:33:19.525"
"E6BB0531","108","5",5,1,"GROUP","HELD",NA
"E6BB0531","116","9",13,1,"DIST-OPEN","SOLD","2026-05-30 07:09:13.227"
"E6BB0531","317","8",18,1,"HOLD","HELD",NA
"E6BB0531","312","10",2,1,"DIST-OPEN","SOLD","2025-12-13 11:28:03.550"
"E6BB0531","409","7",24,1,"SEASON","SOLD","2025-10-22 08:29:46.950"
