"visitor_id","visit_id","event_name","event_date","first_hit_timestamp","purchase_id","purchased","section","row","price_location","num_seats","ticket_price","total_price","dist_open_count","cheapest_price","cheapest_pc_family","priciest_price","priciest_pc_family","avg_price"
"4548622535224791943-8907849914224514298-Web","4548622535224791943-8907849914224514298-Web-13-1776670417","E6BB0524","2026-05-24","2026-04-21 17:44:18",NA,FALSE,NA,NA,NA,NA,NA,NA,1436,40.02,"J",185.11,"D",75.27
"8645426197992913625-1779234411867084907-Web","8645426197992913625-1779234411867084907-Web-2-1774210739","E6BB0403","2026-04-03","2026-03-27 21:03:00",NA,FALSE,NA,NA,NA,NA,NA,NA,1012,52.72,"N",154.28,"B",73.49
"6441783370510131195-8272965252091529515-Web","6441783370510131195-8272965252091529515-Web-8-1777043959","E6BB0606","2026-06-06","2026-05-03 11:51:07",NA,FALSE,NA,NA,NA,NA,NA,NA,2246,33.1,"O",108.04,"E",55.9
"6137438536508722628-7736878705363238577-Web","6137438536508722628-7736878705363238577-Web-2-1771364536","E6BB0402","2026-04-02","2026-03-14 10:32:48",NA,FALSE,NA,NA,NA,NA,NA,NA,2180,12,"P",86.38,"D",45.38
"0278808442645955343-3076347395136838928-Web","0278808442645955343-3076347395136838928-Web-4-1773244249","E6BB0413","2026-04-13","2026-04-06 15:12:39",NA,FALSE,NA,NA,NA,NA,NA,NA,1179,23.38,"O",115.29,"B",54.58
"6959521274034886483-0831186191365786875-Web","6959521274034886483-0831186191365786875-Web-3-1779182317","E6BB0415","2026-04-15","2026-04-10 20:21:12",NA,FALSE,NA,NA,NA,NA,NA,NA,740,43.31,"M",113.5,"E",72.6
"7877233162876767846-7696721445053039314-Web","7877233162876767846-7696721445053039314-Web-11-1772399224","E6BB0705","2026-07-05","2026-05-30 16:48:44",NA,FALSE,NA,NA,NA,NA,NA,NA,1475,69.74,"K",197.5,"E",122.54
"3326877928762840876-8818058822303081306-Web","3326877928762840876-8818058822303081306-Web-14-1776197001","E6BB0517","2026-05-17","2026-05-10 16:54:25",NA,FALSE,NA,NA,NA,NA,NA,NA,996,30.23,"N",130.4,"D",80.13
"2505933525294627585-7635582242883183477-Web","2505933525294627585-7635582242883183477-Web-12-1779092775","E6BB0414","2026-04-14","2026-04-06 08:52:50",NA,FALSE,NA,NA,NA,NA,NA,NA,702,36.49,"K",105.6,"A",73.06
"3397349016257835844-1553973958871041226-Web","3397349016257835844-1553973958871041226-Web-8-1776716284","E6BB0621","2026-06-21","2026-04-21 11:03:36",NA,FALSE,NA,NA,NA,NA,NA,NA,2352,20.3,"P",166.3,"D",49.02
"5145029899028735390-6979666751379442978-Web","5145029899028735390-6979666751379442978-Web-7-1774807371","E6BB0410","2026-04-10","2026-03-12 13:43:14",NA,FALSE,NA,NA,NA,NA,NA,NA,1919,23.85,"K",129.7,"C",74.69
"5466731784751303317-6355969213556162792-Web","5466731784751303317-6355969213556162792-Web-13-1778264073","E6BB0531","2026-05-31","2026-05-23 17:18:56",NA,FALSE,NA,NA,NA,NA,NA,NA,241,35.54,"L",195.67,"B",98.03
"8433563375744234775-9664944247170897477-Web","8433563375744234775-9664944247170897477-Web-7-1771379899","E6BB0414","2026-04-14","2026-03-26 17:22:01",NA,FALSE,NA,NA,NA,NA,NA,NA,2069,18.64,"M",151.14,"A",42.89
"9901755121303856211-6999198610264274933-Web","9901755121303856211-6999198610264274933-Web-4-1778481105","E6BB0515","2026-05-15","2026-05-05 12:35:52",NA,FALSE,NA,NA,NA,NA,NA,NA,1810,36.8,"K",133.93,"E",84.46
"3207300060426991265-9708621698238604355-Web","3207300060426991265-9708621698238604355-Web-11-1772485881","E6BB0423","2026-04-23","2026-04-15 19:24:14",NA,FALSE,NA,NA,NA,NA,NA,NA,1333,38.5,"L",134.4,"B",100.43
"7310947318319934892-9617248210740032916-Web","7310947318319934892-9617248210740032916-Web-7-1771859627","E6BB0418","2026-04-18","2026-04-01 17:31:07",NA,FALSE,NA,NA,NA,NA,NA,NA,742,37.87,"M",161.35,"C",93.1
"7442557524336042517-1014498702824198697-Web","7442557524336042517-1014498702824198697-Web-5-1772225495","E6BB0418","2026-04-18","2026-03-30 21:49:29",NA,FALSE,NA,NA,NA,NA,NA,NA,1765,31.58,"J",164.95,"C",85.83
"9540761708268125698-9142085837709050017-Web","9540761708268125698-9142085837709050017-Web-5-1770913473","E6BB0406","2026-04-06","2026-04-05 17:40:20",NA,FALSE,NA,NA,NA,NA,NA,NA,492,47.39,"L",115.46,"D",79.77
"5845671433714751027-4356811999274261633-Web","5845671433714751027-4356811999274261633-Web-2-1775208899","E6BB0710","2026-07-10","2026-07-06 16:44:45",NA,FALSE,NA,NA,NA,NA,NA,NA,644,23.41,"N",123.24,"C",43.62
"3684988184871497889-6213374892635515698-Web","3684988184871497889-6213374892635515698-Web-14-1778994953","E6BB0420","2026-04-20","2026-03-22 16:38:05",NA,FALSE,NA,NA,NA,NA,NA,NA,1417,47.35,"O",166.3,"B",95.54
"7248042472997495793-1283477519721864683-Web","7248042472997495793-1283477519721864683-Web-6-1777524473","E6BB0408","2026-04-08","2026-03-23 19:44:19",NA,FALSE,NA,NA,NA,NA,NA,NA,1567,34.08,"P",160.05,"E",88.54
"1317402055052556343-9168454995559878014-Web","1317402055052556343-9168454995559878014-Web-2-1770309985","E6BB0426","2026-04-26","2026-04-18 15:17:18",NA,FALSE,NA,NA,NA,NA,NA,NA,1714,22.81,"K",150.23,"E",65.11
"5521780022846756589-4014693653774029785-Web","5521780022846756589-4014693653774029785-Web-2-1779231312","E6BB0602","2026-06-02","2026-05-16 13:59:32",NA,FALSE,NA,NA,NA,NA,NA,NA,595,33.75,"L",156.23,"C",75.12
"6273952061918518982-7093591231881045657-Web","6273952061918518982-7093591231881045657-Web-15-1773142485","E6BB0420","2026-04-20","2026-03-27 17:19:15",NA,FALSE,NA,NA,NA,NA,NA,NA,2198,12,"P",111.34,"B",52.12
"5177701523256039497-2831796018654303576-Web","5177701523256039497-2831796018654303576-Web-4-1779622289","E6BB0514","2026-05-14","2026-03-13 17:31:40",NA,FALSE,NA,NA,NA,NA,NA,NA,1820,27.86,"M",169.38,"D",66.96
"2871909420392183302-5037066711241035937-Web","2871909420392183302-5037066711241035937-Web-9-1773864303","E6BB0710","2026-07-10","2026-07-09 12:44:24",NA,FALSE,NA,NA,NA,NA,NA,NA,996,33.07,"N",108.55,"E",66.92
"2013818345482449006-1514140035806519284-Web","2013818345482449006-1514140035806519284-Web-6-1771864691","E6BB0421","2026-04-21","2026-04-11 20:34:44",NA,FALSE,NA,NA,NA,NA,NA,NA,1275,28.56,"L",179.17,"B",68.75
"4971351069544044628-5638868368119762042-Web","4971351069544044628-5638868368119762042-Web-11-1771185548","E6BB0614","2026-06-14","2026-06-08 17:44:42",NA,FALSE,NA,NA,NA,NA,NA,NA,922,27.6,"J",144.4,"E",62.46
"9087204516902765303-9041408236665720887-Web","9087204516902765303-9041408236665720887-Web-2-1771815067","E6BB0615","2026-06-15","2026-06-01 21:19:11",NA,FALSE,NA,NA,NA,NA,NA,NA,1596,52.41,"N",165.32,"E",72.47
"6372972305775614457-3474971817972291969-Web","6372972305775614457-3474971817972291969-Web-9-1776298580","E6BB0506","2026-05-06","2026-04-11 17:18:04",NA,FALSE,NA,NA,NA,NA,NA,NA,2132,20.9,"N",113.99,"C",62.99
"7877306745430844250-3877018689654934932-Web","7877306745430844250-3877018689654934932-Web-8-1779770670","E6BB0620","2026-06-20","2026-05-17 14:35:18",NA,FALSE,NA,NA,NA,NA,NA,NA,1374,39.71,"L",206.95,"C",93.9
"8213245590834332978-6956906890228376673-Web","8213245590834332978-6956906890228376673-Web-2-1774541891","E6BB0709","2026-07-09","2026-06-27 11:08:24",NA,FALSE,NA,NA,NA,NA,NA,NA,1294,27.84,"M",98.26,"E",63.94
"2665663057948342199-1195150934618058494-Web","2665663057948342199-1195150934618058494-Web-11-1772324593","E6BB0422","2026-04-22","2026-03-21 14:18:30",NA,FALSE,NA,NA,NA,NA,NA,NA,2745,31.17,"N",155.55,"E",59.88
"9816786881240365219-6604123378919683640-Web","9816786881240365219-6604123378919683640-Web-10-1773370952","E6BB0708","2026-07-08","2026-07-03 22:20:36",NA,FALSE,NA,NA,NA,NA,NA,NA,1230,40.74,"M",141.52,"D",91.02
"9878687192028252227-3661479782255256556-Web","9878687192028252227-3661479782255256556-Web-9-1776429374","E6BB0609","2026-06-09","2026-05-31 14:27:10",NA,FALSE,NA,NA,NA,NA,NA,NA,1487,23.31,"O",191.77,"D",80.8
"0716446409225856273-0703093730137234287-Web","0716446409225856273-0703093730137234287-Web-12-1772355727","E6BB0614","2026-06-14","2026-06-06 21:45:26",NA,FALSE,NA,NA,NA,NA,NA,NA,757,49.69,"M",157.02,"B",90.87
"6335523451161051781-5865781213303692558-Web","6335523451161051781-5865781213303692558-Web-12-1770216555","E6BB0525","2026-05-25","2026-04-11 21:06:01",NA,FALSE,NA,NA,NA,NA,NA,NA,2711,35.91,"L",141.16,"D",57.51
"4787098238120913684-0803796410825516088-Web","4787098238120913684-0803796410825516088-Web-12-1774437538","E6BB0423","2026-04-23","2026-04-09 15:04:30",NA,FALSE,NA,NA,NA,NA,NA,NA,1141,34.97,"P",128.79,"E",75.72
"6770592544790474470-5180214394287165915-Web","6770592544790474470-5180214394287165915-Web-9-1772005616","E6BB0629","2026-06-29","2026-06-28 18:40:18",NA,FALSE,NA,NA,NA,NA,NA,NA,865,38.71,"O",168.28,"D",88.98
"1429014284819125802-2761823155626706456-Web","1429014284819125802-2761823155626706456-Web-14-1770049029","E6BB0412","2026-04-12","2026-04-11 19:22:19",NA,FALSE,NA,NA,NA,NA,NA,NA,478,45.58,"L",121.15,"D",82.52
"3944486339162278903-2076373611642153070-Web","3944486339162278903-2076373611642153070-Web-15-1777630860","E6BB0404","2026-04-04","2026-03-23 14:02:52",NA,FALSE,NA,NA,NA,NA,NA,NA,1165,33.15,"O",131.1,"E",94.68
"2089018505630749454-6924061966431846323-Web","2089018505630749454-6924061966431846323-Web-2-1774489681","E6BB0525","2026-05-25","2026-04-23 08:37:45",NA,FALSE,NA,NA,NA,NA,NA,NA,1757,46.33,"O",146.85,"E",67.36
"1563065622532042451-0927469150077469702-Web","1563065622532042451-0927469150077469702-Web-12-1777117792","E6BB0405","2026-04-05","2026-02-11 14:12:57",NA,FALSE,NA,NA,NA,NA,NA,NA,3305,27.72,"P",211.07,"B",91.15
"4545048878284519195-6803160394860234304-Web","4545048878284519195-6803160394860234304-Web-5-1779869056","E6BB0422","2026-04-22","2026-04-16 18:10:54",NA,FALSE,NA,NA,NA,NA,NA,NA,654,45.86,"M",167.79,"A",77.82
"5545314616922165310-6583078646455822614-Web","5545314616922165310-6583078646455822614-Web-7-1771520388","E6BB0417","2026-04-17","2026-03-23 14:38:37",NA,FALSE,NA,NA,NA,NA,NA,NA,1746,17.69,"M",147.11,"E",51.53
"6552689274263502268-9720160228759507905-Web","6552689274263502268-9720160228759507905-Web-12-1771895982","E6BB0514","2026-05-14","2026-05-13 12:11:38",NA,FALSE,NA,NA,NA,NA,NA,NA,866,36.54,"J",137.53,"C",71.85
"7669765322115363118-9934242390290860447-Web","7669765322115363118-9934242390290860447-Web-13-1777923364","E6BB0417","2026-04-17","2026-03-08 16:15:53",NA,FALSE,NA,NA,NA,NA,NA,NA,1171,24.96,"L",148.79,"E",55.51
"3253509752594034718-9173841529095396082-Web","3253509752594034718-9173841529095396082-Web-8-1774429061","E6BB0411","2026-04-11","2026-02-15 14:33:30",NA,FALSE,NA,NA,NA,NA,NA,NA,1819,50.46,"L",120.46,"C",71.14
"6226218046347990173-3805179082701102125-Web","6226218046347990173-3805179082701102125-Web-5-1771262943","E6BB0707","2026-07-07","2026-06-13 14:37:24",NA,FALSE,NA,NA,NA,NA,NA,NA,937,43.25,"P",196.35,"A",90.04
"4500168347354792059-2284532277316063514-Web","4500168347354792059-2284532277316063514-Web-9-1773121555","E6BB0423","2026-04-23","2026-03-23 10:20:21",NA,FALSE,NA,NA,NA,NA,NA,NA,1169,31.63,"J",191.87,"D",89.12
"9613172838117127034-5963966966958971604-Web","9613172838117127034-5963966966958971604-Web-2-1771314914","E6BB0520","2026-05-20","2026-05-05 12:05:50",NA,FALSE,NA,NA,NA,NA,NA,NA,1690,25.72,"M",118.47,"E",71.61
"1148414554613102440-7285923349666413609-Web","1148414554613102440-7285923349666413609-Web-1-1772905931","E6BB0708","2026-07-08","2026-07-08 19:30:26",NA,FALSE,NA,NA,NA,NA,NA,NA,754,35.53,"L",175.55,"A",89.17
"6510466425297384847-5785862852980331801-Web","6510466425297384847-5785862852980331801-Web-14-1774914553","E6BB0417","2026-04-17","2026-02-28 13:59:52",NA,FALSE,NA,NA,NA,NA,NA,NA,2491,35.01,"O",139.74,"E",79.01
"0543045992772203590-9860163314981706300-Web","0543045992772203590-9860163314981706300-Web-3-1776048308","E6BB0510","2026-05-10","2026-01-10 22:19:34",NA,FALSE,NA,NA,NA,NA,NA,NA,3131,12,"L",149.82,"A",53.5
"5231107188849552428-8631583172391689911-Web","5231107188849552428-8631583172391689911-Web-5-1777491902","E6BB0515","2026-05-15","2026-05-07 19:10:41",NA,FALSE,NA,NA,NA,NA,NA,NA,1732,17.84,"J",139.12,"C",75.04
"8328966510887375488-9586534121209196561-Web","8328966510887375488-9586534121209196561-Web-6-1775708521","E6BB0411","2026-04-11","2026-04-10 13:49:03",NA,FALSE,NA,NA,NA,NA,NA,NA,846,31.05,"P",137.13,"D",57.35
"3877029369951547590-1499305474089914720-Web","3877029369951547590-1499305474089914720-Web-11-1770991134","E6BB0421","2026-04-21","2026-03-22 23:53:26","ATL:TM_38-46399/ATL-032226923",TRUE,"402","6","Lower Infield",1,36.16,36.16,2137,33.2,"M",102.76,"A",56.36
"3776450182757877545-2717356235552705248-Web","3776450182757877545-2717356235552705248-Web-10-1776675663","E6BB0702","2026-07-02","2026-03-04 22:10:51",NA,FALSE,NA,NA,NA,NA,NA,NA,3845,12,"J",167.4,"A",56.89
"3326148705229040708-2282152828554743640-Web","3326148705229040708-2282152828554743640-Web-1-1773650825","E6BB0411","2026-04-11","2026-04-10 14:03:03","ATL:TM_38-23352/ATL-041026282",TRUE,"309","11","Infiniti Club Outfield",2,37.89,75.78,1181,28.2,"K",144.82,"E",76.94
"0241626711836229664-0483749949383579607-Web","0241626711836229664-0483749949383579607-Web-15-1777756138","E6BB0403","2026-04-03","2026-04-01 15:11:36",NA,FALSE,NA,NA,NA,NA,NA,NA,1564,23.96,"N",81.85,"C",48.56
"3228191687993209244-8621169075832128286-Web","3228191687993209244-8621169075832128286-Web-14-1774177988","E6BB0530","2026-05-30","2026-04-07 10:23:44",NA,FALSE,NA,NA,NA,NA,NA,NA,2181,36.3,"J",162.51,"B",86.13
"8381239919525257848-9540914963666815186-Web","8381239919525257848-9540914963666815186-Web-13-1775262219","E6BB0630","2026-06-30","2026-05-12 20:44:40",NA,FALSE,NA,NA,NA,NA,NA,NA,1457,32.47,"O",143.01,"A",68.11
"4015000988425661118-2922061144842749396-Web","4015000988425661118-2922061144842749396-Web-8-1775036455","E6BB0427","2026-04-27","2026-03-25 11:24:27",NA,FALSE,NA,NA,NA,NA,NA,NA,1123,15.47,"O",107.5,"C",55.44
"9851415516591644421-4374266971462800785-Web","9851415516591644421-4374266971462800785-Web-2-1771952937","E6BB0426","2026-04-26","2026-03-16 12:37:43",NA,FALSE,NA,NA,NA,NA,NA,NA,2244,22.02,"N",124.21,"E",58.56
"0218371078042126911-8219444971387081736-Web","0218371078042126911-8219444971387081736-Web-1-1773707362","E6BB0707","2026-07-07","2026-06-20 18:12:43",NA,FALSE,NA,NA,NA,NA,NA,NA,1754,30.75,"N",124.47,"E",87.98
"7027238559622920175-8683991313744273260-Web","7027238559622920175-8683991313744273260-Web-15-1777071679","E6BB0421","2026-04-21","2026-03-08 12:39:25","ATL:TM_38-82974/ATL-030826238",TRUE,"208","9","Vista Infield",2,63.68,127.36,2100,41.17,"O",137.77,"C",102.12
"6790103570750051116-6654323328906611967-Web","6790103570750051116-6654323328906611967-Web-4-1778360003","E6BB0510","2026-05-10","2026-04-20 15:22:12",NA,FALSE,NA,NA,NA,NA,NA,NA,1295,46.1,"N",148.65,"A",109.2
"2858333205731119956-7917760593918493880-Web","2858333205731119956-7917760593918493880-Web-4-1771126553","E6BB0626","2026-06-26","2026-06-26 18:46:08",NA,FALSE,NA,NA,NA,NA,NA,NA,747,43.21,"O",206.78,"D",94.58
"5822210218184196293-6951797718403499404-Web","5822210218184196293-6951797718403499404-Web-14-1774532278","E6BB0329","2026-03-29","2026-03-07 20:11:34",NA,FALSE,NA,NA,NA,NA,NA,NA,1833,51.33,"J",172.5,"B",111.72
"5497429350014214337-7912335548449784292-Web","5497429350014214337-7912335548449784292-Web-13-1775588177","E6BB0328","2026-03-28","2026-03-16 13:48:58",NA,FALSE,NA,NA,NA,NA,NA,NA,1834,43.75,"O",192.62,"B",81.4
"5270876556738164508-1232024645830660828-Web","5270876556738164508-1232024645830660828-Web-12-1777840075","E6BB0401","2026-04-01","2026-03-06 14:33:01",NA,FALSE,NA,NA,NA,NA,NA,NA,1668,33.53,"M",115.36,"A",60.84
"4331045390037425142-7775641682666351465-Web","4331045390037425142-7775641682666351465-Web-4-1774444647","E6BB0418","2026-04-18","2026-04-09 12:13:19",NA,FALSE,NA,NA,NA,NA,NA,NA,922,37.18,"L",126.17,"A",78.82
"4516093457010792403-6787235427328800615-Web","4516093457010792403-6787235427328800615-Web-1-1772723366","E6BB0624","2026-06-24","2026-06-20 21:51:24",NA,FALSE,NA,NA,NA,NA,NA,NA,1412,42.68,"L",97.91,"E",63.67
"4219049875158976741-2847286588436599741-Web","4219049875158976741-2847286588436599741-Web-13-1778302670","E6BB0526","2026-05-26","2026-04-17 14:12:22",NA,FALSE,NA,NA,NA,NA,NA,NA,1817,34.29,"K",123.46,"D",91.4
"8817883751937558763-9552106947628316244-Web","8817883751937558763-9552106947628316244-Web-3-1776072266","E6BB0411","2026-04-11","2026-04-01 11:10:23",NA,FALSE,NA,NA,NA,NA,NA,NA,1512,25.19,"L",163.43,"D",80.66
"8162223928954572716-6961233497194963724-Web","8162223928954572716-6961233497194963724-Web-15-1772017174","E6BB0429","2026-04-29","2026-04-11 15:54:59",NA,FALSE,NA,NA,NA,NA,NA,NA,1667,36.39,"J",136.31,"B",81.84
"7691972640013075097-4102906492610419603-Web","7691972640013075097-4102906492610419603-Web-2-1779301239","E6BB0509","2026-05-09","2026-03-05 18:25:49",NA,FALSE,NA,NA,NA,NA,NA,NA,2122,35.21,"P",106.46,"D",67.92
"7699541321963111325-9866575616410590364-Web","7699541321963111325-9866575616410590364-Web-7-1775809320","E6BB0413","2026-04-13","2026-04-07 10:38:59",NA,FALSE,NA,NA,NA,NA,NA,NA,750,45.99,"J",150.08,"B",80.31
"9396196097272522340-5607469029039149291-Web","9396196097272522340-5607469029039149291-Web-15-1774358517","E6BB0417","2026-04-17","2026-01-29 17:51:18",NA,FALSE,NA,NA,NA,NA,NA,NA,2011,24.18,"O",186.17,"B",89.01
"6216395633414752309-6669210833236112860-Web","6216395633414752309-6669210833236112860-Web-3-1771975616","E6BB0425","2026-04-25","2026-04-19 17:03:04",NA,FALSE,NA,NA,NA,NA,NA,NA,983,62.65,"M",180.27,"E",118.93
"4627034175665592866-1583019526014100526-Web","4627034175665592866-1583019526014100526-Web-1-1777760352","E6BB0606","2026-06-06","2026-06-05 22:25:05",NA,FALSE,NA,NA,NA,NA,NA,NA,681,46.69,"P",173.69,"B",108.39
"5634462573209558028-3132493573295893367-Web","5634462573209558028-3132493573295893367-Web-2-1773941278","E6BB0702","2026-07-02","2026-04-09 23:43:09",NA,FALSE,NA,NA,NA,NA,NA,NA,2190,39.93,"M",165.21,"E",72.59
"2516365850563444380-9735255216541275187-Web","2516365850563444380-9735255216541275187-Web-15-1770397786","E6BB0628","2026-06-28","2026-05-04 15:41:33",NA,FALSE,NA,NA,NA,NA,NA,NA,3641,15.05,"P",161.51,"C",63.22
"8841619722620467564-1353048846469004908-Web","8841619722620467564-1353048846469004908-Web-12-1777546885","E6BB0620","2026-06-20","2026-05-02 12:46:29",NA,FALSE,NA,NA,NA,NA,NA,NA,1688,30.61,"O",105.7,"C",64.85
"3132560657748709711-8108722918821296468-Web","3132560657748709711-8108722918821296468-Web-7-1774789407","E6BB0514","2026-05-14","2026-04-16 18:50:58","ATL:TM_38-64857/ATL-041626731",TRUE,"204","14","Lower Outfield",2,43.56,87.12,1179,34.14,"N",121.33,"A",80.51
"0500743998970203760-8019596084337071693-Web","0500743998970203760-8019596084337071693-Web-11-1778363223","E6BB0404","2026-04-04","2026-03-05 18:10:00",NA,FALSE,NA,NA,NA,NA,NA,NA,1627,36.44,"P",153.6,"D",73.05
"8103753736183276662-2827388790605228085-Web","8103753736183276662-2827388790605228085-Web-11-1771917892","E6BB0421","2026-04-21","2026-04-09 16:55:26",NA,FALSE,NA,NA,NA,NA,NA,NA,1351,35.61,"J",160.14,"A",72.73
"8594335518015641771-6365616388080351860-Web","8594335518015641771-6365616388080351860-Web-15-1775566125","E6BB0520","2026-05-20","2026-05-18 15:45:09",NA,FALSE,NA,NA,NA,NA,NA,NA,599,21.37,"K",92.19,"C",43.65
"4332518876290731735-6865771220569744361-Web","4332518876290731735-6865771220569744361-Web-9-1776850317","E6BB0515","2026-05-15","2026-04-11 17:09:32",NA,FALSE,NA,NA,NA,NA,NA,NA,2373,17.81,"N",151.16,"B",60.83
"4268691774166736829-7842661968095859708-Web","4268691774166736829-7842661968095859708-Web-15-1772541073","E6BB0508","2026-05-08","2026-04-17 18:14:30",NA,FALSE,NA,NA,NA,NA,NA,NA,1273,29.84,"M",84.33,"D",51.6
"2908188675874992842-3343344249858811604-Web","2908188675874992842-3343344249858811604-Web-10-1773028096","E6BB0513","2026-05-13","2026-04-25 16:27:07","ATL:TM_38-97648/ATL-042526181",TRUE,"117","4","Vista Baseline",6,28.36,170.16,1650,28.25,"N",145.16,"A",67.89
"9341107781285035577-5382058255670768346-Web","9341107781285035577-5382058255670768346-Web-3-1775504009","E6BB0707","2026-07-07","2026-06-21 16:56:19",NA,FALSE,NA,NA,NA,NA,NA,NA,1903,23.74,"N",76.34,"D",44.75
"5010532451890782680-6394409495373079315-Web","5010532451890782680-6394409495373079315-Web-1-1770176956","E6BB0520","2026-05-20","2026-05-04 18:23:40",NA,FALSE,NA,NA,NA,NA,NA,NA,1147,37.6,"L",159.64,"A",60.04
"0821338434585337388-8877747559630899658-Web","0821338434585337388-8877747559630899658-Web-9-1779718713","E6BB0620","2026-06-20","2026-06-19 22:37:10",NA,FALSE,NA,NA,NA,NA,NA,NA,1049,23.42,"O",131.16,"D",67.75
"7112900512183963328-3205619543203731243-Web","7112900512183963328-3205619543203731243-Web-4-1774310658","E6BB0525","2026-05-25","2026-05-03 21:59:08",NA,FALSE,NA,NA,NA,NA,NA,NA,997,36.53,"L",110.35,"D",76.64
"4137497523460528969-9135148052300590255-Web","4137497523460528969-9135148052300590255-Web-12-1778734086","E6BB0508","2026-05-08","2026-04-15 20:07:14",NA,FALSE,NA,NA,NA,NA,NA,NA,1378,24.95,"K",130.17,"A",63.87
"0183228816547672233-7062440424457158440-Web","0183228816547672233-7062440424457158440-Web-10-1779844713","E6BB0402","2026-04-02","2026-03-02 17:15:03",NA,FALSE,NA,NA,NA,NA,NA,NA,2545,15.43,"L",138.21,"C",71.9
"9652493542522115026-8344552495682279159-Web","9652493542522115026-8344552495682279159-Web-15-1776376554","E6BB0417","2026-04-17","2026-04-11 16:10:03",NA,FALSE,NA,NA,NA,NA,NA,NA,1058,25.26,"O",168.07,"A",67.44
"9590213519603862495-3251048152779988904-Web","9590213519603862495-3251048152779988904-Web-12-1775292562","E6BB0703","2026-07-03","2026-05-25 22:37:20",NA,FALSE,NA,NA,NA,NA,NA,NA,1895,37.89,"N",129.29,"B",58.77
"5770452902109020580-6486338466580369471-Web","5770452902109020580-6486338466580369471-Web-6-1777242728","E6BB0517","2026-05-17","2026-04-30 19:03:50",NA,FALSE,NA,NA,NA,NA,NA,NA,533,38.08,"J",141.47,"D",89.3
"6119463152179038345-5172891531128382933-Web","6119463152179038345-5172891531128382933-Web-11-1770954158","E6BB0629","2026-06-29","2026-06-24 12:20:20",NA,FALSE,NA,NA,NA,NA,NA,NA,1276,33.48,"N",142.86,"C",72.26
"6432878419888538243-4424255568282848403-Web","6432878419888538243-4424255568282848403-Web-6-1770874325","E6BB0513","2026-05-13","2026-05-11 18:05:48",NA,FALSE,NA,NA,NA,NA,NA,NA,1445,32.32,"K",161.57,"C",55.8
"6191082660457161181-8025438497668807461-Web","6191082660457161181-8025438497668807461-Web-2-1770198848","E6BB0627","2026-06-27","2026-06-27 16:22:35",NA,FALSE,NA,NA,NA,NA,NA,NA,693,55.62,"J",197.82,"A",112.85
"0640158723799208493-0973512412655313896-Web","0640158723799208493-0973512412655313896-Web-1-1777836063","E6BB0405","2026-04-05","2026-01-26 21:37:35",NA,FALSE,NA,NA,NA,NA,NA,NA,3643,13.03,"J",162.99,"C",61.19
"7035533249308177854-7280853411978085511-Web","7035533249308177854-7280853411978085511-Web-7-1771531387","E6BB0513","2026-05-13","2026-04-29 14:48:00",NA,FALSE,NA,NA,NA,NA,NA,NA,1305,61.04,"N",189.16,"D",82.54
"2904525734093910995-2826611267934276269-Web","2904525734093910995-2826611267934276269-Web-8-1774968609","E6BB0520","2026-05-20","2026-03-19 16:02:42",NA,FALSE,NA,NA,NA,NA,NA,NA,2016,32.32,"L",194.13,"A",82.37
"8902510288174731467-7450075605161011261-Web","8902510288174731467-7450075605161011261-Web-12-1774173390","E6BB0415","2026-04-15","2026-03-10 18:03:27",NA,FALSE,NA,NA,NA,NA,NA,NA,1861,36.24,"J",112.57,"B",63.84
"4274888963576577052-8568298074361960054-Web","4274888963576577052-8568298074361960054-Web-10-1779710207","E6BB0417","2026-04-17","2026-04-12 13:09:36",NA,FALSE,NA,NA,NA,NA,NA,NA,1452,32.23,"M",149.6,"A",75.01
"1135315992495587933-8674343197675699283-Web","1135315992495587933-8674343197675699283-Web-2-1779344465","E6BB0511","2026-05-11","2026-04-21 12:18:23",NA,FALSE,NA,NA,NA,NA,NA,NA,1599,27.9,"J",90.15,"D",50.71
"6314731076165760055-3826017163321841722-Web","6314731076165760055-3826017163321841722-Web-15-1776237078","E6BB0613","2026-06-13","2026-06-01 17:38:35",NA,FALSE,NA,NA,NA,NA,NA,NA,990,54.18,"N",208.6,"B",95.16
"7369343876081033042-9986522838301315514-Web","7369343876081033042-9986522838301315514-Web-14-1777589966","E6BB0418","2026-04-18","2026-03-22 22:55:20",NA,FALSE,NA,NA,NA,NA,NA,NA,2016,24.47,"N",130.81,"D",87.49
"5320819481040705843-4457309558319002414-Web","5320819481040705843-4457309558319002414-Web-5-1778383205","E6BB0515","2026-05-15","2026-03-23 19:17:53",NA,FALSE,NA,NA,NA,NA,NA,NA,1280,30.93,"O",170.42,"C",51
"7578752763162471698-7110760865732894170-Web","7578752763162471698-7110760865732894170-Web-2-1778656671","E6BB0703","2026-07-03","2026-07-02 18:03:01",NA,FALSE,NA,NA,NA,NA,NA,NA,989,44.98,"N",107.8,"B",65.33
"8950207817511583771-6833840807088198656-Web","8950207817511583771-6833840807088198656-Web-1-1770916516","E6BB0506","2026-05-06","2026-04-26 14:35:04",NA,FALSE,NA,NA,NA,NA,NA,NA,1346,37.83,"M",155.06,"A",67.05
"6123417089613229051-6086126174969302212-Web","6123417089613229051-6086126174969302212-Web-4-1771375640","E6BB0621","2026-06-21","2026-05-29 17:45:15",NA,FALSE,NA,NA,NA,NA,NA,NA,1069,15.72,"O",114.96,"B",70.03
